id,lat,lon,traffic_signals,stop
122697497,33.8663716,-117.9785137,False,False
122697504,33.8301061,-117.8805477,False,False
122697509,33.8301057,-117.8799753,False,False
122697514,33.8300975,-117.8778744,False,False
122697541,33.8888514,-117.9482525,False,False
122697544,33.8888778,-117.9470525,False,False
122697609,33.8437586,-117.9481941,False,False
122697610,33.8460714,-117.9482147,False,False
122697635,33.9318443,-117.9574511,False,False
122697637,33.9340262,-117.9574578,False,False
122697639,33.9354875,-117.9574622,False,False
122697812,33.8451649,-117.8751148,False,False
122697814,33.8451634,-117.874318,False,False
122697816,33.8451618,-117.8735078,False,False
122697817,33.8451602,-117.8726646,False,False
122697818,33.8451594,-117.8722361,False,False
122697833,33.8453319,-117.8671773,False,False
122697838,33.845015,-117.867178,False,False
122697848,33.8449759,-117.8610497,False,False
122697850,33.8450026,-117.8605786,False,False
122697853,33.8450077,-117.8604952,False,False
122697855,33.8450416,-117.8600254,False,False
122697860,33.8451448,-117.8590445,False,False
122698008,33.8175509,-117.8311271,False,False
122698009,33.8166091,-117.8311887,False,False
122698010,33.8153573,-117.8311686,False,False
122698028,33.890709,-117.8474419,False,False
122698035,33.8288577,-117.9432393,False,False
122698037,33.8281201,-117.9432486,False,False
122698040,33.8252119,-117.9432217,False,False
122698057,33.8195214,-117.9435342,False,False
122698058,33.8188153,-117.9435203,False,False
122698331,33.9145102,-118.0272361,False,False
122698490,33.8344219,-118.0129792,False,False
122699477,33.8318528,-117.841259,False,False
122699478,33.8325725,-117.8412541,False,False
122699641,33.888779,-117.8576621,False,False
122699648,33.9005476,-117.8544496,False,False
122699677,33.8103672,-117.9714586,False,False
122699682,33.8095001,-117.9714743,False,False
122699684,33.8084855,-117.9714644,False,False
122699687,33.8077168,-117.9714669,False,False
122699726,33.8202609,-117.9579585,False,False
122699728,33.8202605,-117.9590179,True,False
122699739,33.8571654,-117.878214,False,False
122699749,33.8579083,-117.8743528,False,False
122699766,33.8575991,-117.8767256,False,False
122699769,33.8573707,-117.8776995,False,False
122699783,33.8581911,-117.8744456,False,False
122699863,33.8080713,-117.8302099,False,False
122699866,33.8088026,-117.8302296,False,False
122699869,33.8095295,-117.8300679,False,False
122699872,33.8102862,-117.8300801,False,False
122699883,33.805927,-117.8308817,False,False
122699885,33.8066337,-117.8309015,False,False
122699887,33.8073534,-117.8309104,False,False
122699889,33.8080708,-117.8309202,False,False
122699900,33.818361,-117.8311482,False,False
122699903,33.8190705,-117.831164,False,False
122699906,33.819689,-117.8311727,False,False
122699908,33.8208326,-117.8312026,False,False
122699910,33.8215504,-117.8311741,False,False
122699921,33.8116294,-117.8310501,False,False
122699927,33.812397,-117.831073,False,False
122699929,33.813116,-117.8310973,False,False
122699968,33.8108622,-117.8307265,False,False
122699976,33.8261238,-117.8312738,False,False
122700015,33.8098012,-117.9348451,False,False
122700016,33.8093029,-117.9348445,False,False
122700019,33.8090636,-117.9348398,False,False
122700026,33.808334,-117.9348465,False,False
122700136,33.8493145,-117.9363163,False,False
122700144,33.8507551,-117.9365002,False,False
122700162,33.9135453,-117.9032944,False,True
122700165,33.9139482,-117.904363,False,True
122700168,33.9143433,-117.9054564,False,False
122700186,33.831156,-117.9172986,False,False
122700232,33.8403051,-117.9200937,False,False
122700358,33.8269426,-117.9100648,False,False
122700361,33.8270159,-117.9097482,False,False
122700363,33.8271532,-117.9091545,False,False
122700366,33.8273044,-117.9085009,False,False
122700368,33.8273769,-117.9082166,False,False
122700375,33.8281923,-117.9047626,False,False
122700384,33.8293483,-117.8997761,False,False
122700387,33.8294459,-117.8992427,False,False
122700389,33.8298978,-117.8972883,False,False
122700391,33.8300395,-117.8966757,False,False
122700393,33.8304259,-117.895005,False,False
122700395,33.8307207,-117.8937307,False,False
122700398,33.8310312,-117.8923882,False,False
122700400,33.8312181,-117.89158,False,False
122700402,33.8314096,-117.8907519,False,False
122700404,33.831723,-117.8891917,True,False
122700446,33.8326523,-117.8891909,False,False
122700448,33.832669,-117.8882731,False,False
122700450,33.8326782,-117.8866271,False,False
122700456,33.8326631,-117.8829809,False,False
122700465,33.832654,-117.8695192,False,False
122700774,33.819573,-118.0039179,False,False
122700785,33.8379827,-117.9817315,False,False
122700787,33.8387145,-117.9817297,False,False
122700790,33.8394993,-117.9817447,False,False
122700803,33.8263962,-117.9918483,False,False
122700806,33.8256253,-117.991851,False,False
122700844,33.8773588,-117.848438,False,False
122700929,33.9345175,-118.0273683,False,False
122700990,33.9132529,-117.9836413,False,False
122701013,33.8697065,-117.8249175,False,False
122701015,33.8686913,-117.8249244,False,False
122701493,33.9298568,-117.9173249,False,False
122701502,33.8196818,-117.9998243,False,False
122701505,33.8196079,-118.0020967,False,False
122701507,33.8195992,-118.0030453,False,False
122701509,33.8195676,-118.0047766,False,False
122701512,33.8195726,-118.0056361,False,False
122701514,33.8195592,-118.0065094,False,False
122701516,33.8195496,-118.0073498,False,False
122701519,33.819534,-118.008227,False,False
122701654,33.8599489,-117.8811436,False,False
122701719,33.8900142,-117.9150025,False,False
122702116,33.8489213,-117.8235253,False,False
122702208,33.8463554,-117.9339354,False,False
122702211,33.8471456,-117.9339513,False,False
122702364,33.81966,-118.0276385,False,False
122702367,33.8196689,-118.0255963,False,False
122702370,33.819679,-118.0247438,False,False
122702394,33.9289066,-117.9238308,False,False
122702396,33.9296755,-117.923613,False,False
122702397,33.9302717,-117.9235801,False,False
122702399,33.9307034,-117.9236192,False,False
122702576,33.8809361,-117.8382336,False,False
122702728,33.8553505,-117.8980296,False,False
122702813,33.837356,-117.903727,False,False
122702816,33.8363654,-117.9033924,False,False
122702837,33.8221361,-117.8805675,False,False
122702839,33.8221203,-117.8778842,False,False
122703112,33.8459546,-117.9194279,False,False
122703113,33.8472134,-117.9198227,True,False
122703182,33.8758381,-117.9851369,False,False
122703211,33.8205594,-117.9976274,False,False
122703216,33.8192163,-117.9972923,False,False
122703218,33.8186491,-117.9973119,False,False
122703222,33.8184849,-117.996736,False,False
122703345,33.8221854,-117.875238,False,False
122703347,33.8214582,-117.8752329,False,False
122703372,33.8348742,-117.874516,False,False
122703374,33.8340337,-117.8745235,False,False
122703376,33.833256,-117.8745243,False,False
122703380,33.8290583,-117.875239,False,False
122703517,33.8140652,-117.8203708,False,False
122703665,33.8500259,-117.932211,False,False
122703672,33.8501674,-117.882947,False,False
122703675,33.8512645,-117.8828646,False,False
122703678,33.8519692,-117.88275,False,False
122703709,33.8890837,-117.9631033,False,False
122703877,33.9070894,-117.8576961,False,False
122703880,33.907083,-117.8568183,False,False
122703910,33.818112,-118.0075846,False,False
122703916,33.8181372,-118.00469,False,False
122704152,33.8170744,-117.9321663,False,False
122704156,33.8162648,-117.9321626,False,False
122704158,33.8154559,-117.932159,False,False
122704160,33.8146505,-117.9321553,False,False
122704182,33.8210197,-117.9322305,False,False
122704232,33.8397417,-117.9547935,False,False
122704241,33.8523013,-118.0275222,False,False
122704243,33.8523195,-118.0243154,False,False
122704261,33.8223221,-118.0075426,False,False
122704266,33.8214951,-118.0073754,False,False
122704274,33.8188325,-118.0075924,False,False
122704330,33.9173183,-117.9069229,True,False
122704342,33.9216784,-117.9513359,False,False
122704345,33.9216758,-117.954329,False,False
122704349,33.8311995,-117.8805488,False,False
122704360,33.8267934,-117.8805491,False,False
122704365,33.8259223,-117.8805495,False,False
122704521,33.8061718,-117.8775574,True,False
122704796,33.868592,-117.882929,False,False
122704800,33.8700564,-117.8807519,False,False
122704858,33.9109983,-117.9441299,False,False
122705204,33.8091198,-118.0241365,False,False
122705206,33.8084368,-118.0241352,False,False
122705232,33.842414,-117.8702644,False,False
122705240,33.8390138,-117.8702791,False,False
122705247,33.8341538,-117.8882567,False,False
122705249,33.8341422,-117.8866105,False,False
122705251,33.834136,-117.8838952,False,False
122705252,33.8342616,-117.8830856,False,False
122705372,33.8596366,-117.8810381,False,False
122705481,33.9038196,-117.9897412,False,False
122705787,33.8813674,-117.8262279,False,False
122706110,33.9049227,-117.8523372,False,False
122706208,33.8548262,-117.8831071,False,False
122706211,33.8547744,-117.8838336,False,False
122706263,33.9007597,-117.8718311,False,False
122706319,33.8249356,-117.9728909,False,False
122706324,33.8245618,-117.9739597,False,False
122706452,33.9174139,-117.9397263,True,False
122706465,33.8509113,-117.9040305,False,False
122706466,33.8516339,-117.9040405,False,False
122706550,33.8323884,-117.8589685,False,False
122707003,33.8783856,-117.9983847,False,False
122707352,33.8403643,-117.8839986,False,False
122707412,33.8992922,-117.9618774,False,False
122707451,33.8763565,-117.83664,False,False
122707497,33.8470793,-118.0067012,False,False
122707500,33.8078018,-117.9617863,False,False
122707512,33.9182101,-117.970578,False,False
122707515,33.918199,-117.9713338,False,False
122707517,33.9178736,-117.9743309,False,False
122707607,33.9341005,-117.9417843,False,False
122707655,33.8670636,-117.8753116,False,False
122707658,33.8669234,-117.8758386,False,False
122707807,33.8091104,-117.8570927,True,False
122707972,33.8157266,-117.8558832,False,False
122708197,33.8793533,-117.9664045,True,False
122708266,33.8545957,-117.9817008,False,False
122708270,33.8546312,-117.9823956,False,False
122708278,33.8546976,-117.9828423,False,False
122708286,33.8547125,-117.9841031,False,False
122708299,33.8902001,-117.8548623,False,False
122708859,33.9188807,-117.8591679,False,False
122709422,33.8340304,-117.8421734,False,False
122709498,33.8486696,-117.830056,False,False
122709500,33.848975,-117.8291695,False,False
122709503,33.8505862,-117.8257401,False,False
122709506,33.8510436,-117.8250356,False,False
122709508,33.8519058,-117.823599,False,False
122709537,33.8514523,-117.9341746,False,False
122709539,33.8514428,-117.9373907,False,False
122709805,33.8365735,-117.8684033,False,False
122709839,33.8361707,-117.8480855,False,False
122709861,33.835661,-117.8402277,False,False
122709864,33.8352511,-117.8395982,True,False
122709873,33.8349155,-117.8363293,True,False
122709876,33.8349514,-117.8339269,True,False
122709940,33.8436094,-118.0185948,False,False
122709943,33.8429803,-118.0177141,False,False
122709946,33.8424841,-118.0170461,False,False
122709948,33.8411753,-118.0152424,False,False
122709953,33.8407654,-118.0122314,False,False
122710172,33.8183749,-118.015611,False,False
122710175,33.8176838,-118.0155956,False,False
122710178,33.817211,-118.0155907,False,False
122710189,33.8808631,-117.8330873,False,False
122710272,33.910508,-117.9081442,False,False
122710276,33.9088349,-117.9112915,False,False
122710278,33.908271,-117.9119315,False,False
122710282,33.9077987,-117.9126184,False,False
122710413,33.8548488,-117.9742214,False,False
122710725,33.8380161,-117.997919,False,False
122710751,33.8887105,-117.8570905,False,False
122710754,33.8887277,-117.8562874,False,False
122710767,33.8357784,-117.9563145,False,False
122710918,33.917411,-117.9461121,True,False
122710923,33.9173815,-117.9591629,True,False
122710934,33.9174099,-117.9653797,True,False
122710939,33.9174385,-117.9681933,False,False
122710948,33.9174506,-117.9751612,False,False
122711041,33.8157298,-117.8553514,False,False
122711043,33.8157183,-117.8569644,False,False
122711045,33.8157151,-117.8573904,False,False
122711376,33.8142215,-117.9864316,False,False
122711387,33.8124049,-117.9863383,False,False
122711936,33.9265606,-117.9634041,False,False
122712016,33.9318529,-117.9493144,False,False
122712019,33.9327656,-117.9493255,False,False
122712430,33.8981057,-117.8521689,False,False
122712439,33.8992893,-117.850011,False,False
122712446,33.8993891,-117.8484279,False,False
122712512,33.831565,-117.900528,False,False
122712515,33.8317699,-117.8997155,False,False
122712636,33.9308096,-117.9417657,False,False
122712639,33.9298589,-117.941767,False,False
122712660,33.9246243,-117.9417568,True,False
122712663,33.9231467,-117.9417622,False,False
122712668,33.9223212,-117.9417684,False,False
122712671,33.9214054,-117.9417599,False,False
122712680,33.9185235,-117.9437461,False,False
122712683,33.9174035,-117.9437494,True,False
122712746,33.9241719,-117.8656326,False,False
122713359,33.9208712,-117.8731094,False,False
122713645,33.8231864,-117.9199623,False,False
122713702,33.9236262,-117.88447,False,False
122714254,33.8268226,-117.9840805,False,False
122714256,33.8263299,-117.9840773,False,False
122714258,33.8256305,-117.9840655,False,False
122714268,33.8233524,-117.9840632,False,False
122714466,33.8828464,-117.9839678,False,False
122714468,33.8820864,-117.9834695,False,False
122714471,33.8811868,-117.9830233,False,False
122714474,33.8792882,-117.9851543,False,False
122714602,33.8087582,-117.9976881,False,False
122714604,33.8084336,-117.9971491,False,False
122714921,33.8361712,-117.9212316,False,False
122714924,33.8383185,-117.9219316,False,False
122714929,33.8405174,-117.92266,False,False
122714930,33.8427437,-117.9234086,False,False
122714932,33.8448644,-117.9241089,False,False
122714942,33.8119574,-117.8459153,False,False
122715526,33.8671687,-117.8558518,False,False
122715574,33.852998,-118.0207596,False,False
122715576,33.8526532,-118.0207696,False,False
122715579,33.8523164,-118.02078,False,False
122715657,33.830712,-117.9244248,False,False
122715658,33.8285064,-117.923732,False,False
122715660,33.8263162,-117.9230025,False,False
122715661,33.8241182,-117.9222916,False,False
122715732,33.879419,-117.8408314,False,False
122715860,33.928763,-117.9224532,False,False
122715864,33.9279981,-117.9221267,False,False
122715867,33.9289364,-117.9243225,False,False
122716055,33.8428572,-118.0127787,False,False
122716432,33.8698776,-118.0011303,False,False
122716435,33.8698738,-117.9982965,True,False
122716439,33.8698921,-117.9947824,False,False
122716557,33.8421875,-117.8882398,False,False
122716674,33.892032,-117.8327697,False,False
122716944,33.8534234,-117.9295904,False,False
122716983,33.8984,-117.9091009,False,False
122716990,33.8977933,-117.8583388,False,False
122716995,33.8978065,-117.8562912,False,False
122717000,33.8981178,-117.8544271,False,False
122717023,33.9166195,-117.9484195,False,False
122717079,33.9237874,-117.8717378,False,False
122717082,33.9237357,-117.8709993,False,False
122717346,33.8799984,-117.861607,False,False
122717350,33.8796343,-117.8617941,False,False
122717515,33.9215498,-117.8645213,False,False
122717518,33.9214019,-117.8645133,False,False
122717520,33.9208412,-117.8645029,False,False
122718144,33.8084156,-118.0046088,False,False
122718146,33.8078984,-118.0045838,False,False
122718148,33.8068745,-118.0044674,False,False
122718221,33.8865402,-117.8404969,False,False
122718656,33.8176184,-117.9734343,False,False
122718667,33.8175496,-117.9797008,False,False
122718679,33.8174661,-117.98903,False,False
122718682,33.8174562,-117.9901023,True,False
122718684,33.8174215,-117.9933833,True,False
122718685,33.817408,-117.9948087,False,False
122718707,33.8173034,-118.0060202,False,False
122718727,33.818149,-117.9102618,True,False
122718730,33.818148,-117.9112279,False,False
122718768,33.8180039,-117.9392554,False,False
122718771,33.8179067,-117.9398012,False,False
122718776,33.8179006,-117.9456955,True,False
122718785,33.8177981,-117.9567273,False,False
122718788,33.817781,-117.9582326,False,False
122718822,33.9022233,-117.8693473,False,False
122718825,33.902209,-117.8701969,False,False
122718828,33.902195,-117.8710329,False,False
122718830,33.9021807,-117.8718796,False,False
122718833,33.9021734,-117.8723804,False,False
122718962,33.8803974,-117.8415842,False,False
122718964,33.8804003,-117.841158,False,False
122719208,33.9241209,-117.8662175,False,False
122719211,33.9241446,-117.8662435,False,False
122719222,33.9250041,-117.8678609,False,False
122719330,33.9179663,-118.001097,False,False
122719539,33.8258014,-117.9993693,False,False
122719804,33.8233567,-117.9832282,False,False
122719990,33.8293169,-118.0148693,False,False
122720009,33.8084112,-118.0054188,False,False
122720081,33.8107763,-118.017746,False,False
122720198,33.8740075,-117.8699446,False,False
122720264,33.8433466,-118.007683,False,False
122720267,33.8430051,-118.007685,False,False
122720275,33.8419012,-118.0084446,False,False
122720281,33.8405121,-118.0084314,False,False
122720284,33.8398314,-118.0084134,False,False
122720286,33.8392807,-118.008407,False,False
122720343,33.9287462,-117.8935521,False,False
122720480,33.8418617,-117.869444,False,True
122720482,33.8390219,-117.8694289,False,False
122720561,33.8679322,-117.9647527,False,False
122720622,33.8203833,-117.8805752,False,False
122720640,33.8206638,-117.877882,False,False
122720655,33.8899889,-117.9745328,False,False
122720748,33.9323552,-117.9115503,False,False
122720757,33.9327555,-117.9147239,False,False
122720832,33.8318446,-117.8954662,False,False
122720994,33.8719207,-117.904344,False,False
122720995,33.8725369,-117.9043569,False,False
122721028,33.8728311,-117.8325967,False,False
122721047,33.8498876,-117.954159,False,False
122721055,33.849727,-117.95921,False,False
122721059,33.8497191,-117.960132,False,False
122721061,33.8497118,-117.960992,False,False
122721063,33.8497048,-117.961817,False,False
122721065,33.8496896,-117.9636027,False,False
122721104,33.8084563,-117.9796692,False,False
122721170,33.8979475,-117.8249192,False,False
122721372,33.8602445,-117.937877,False,False
122721478,33.9250158,-117.8875601,False,False
122721492,33.9199834,-117.8885477,False,False
122721687,33.8244386,-118.0239609,False,False
122722072,33.8163478,-117.8833997,False,False
122722082,33.8163472,-117.8812036,False,False
122722085,33.8163419,-117.880582,False,False
122722087,33.8163161,-117.8799129,False,False
122722095,33.8166531,-117.8799017,False,False
122722132,33.8484562,-118.0099983,False,False
122722494,33.9094239,-117.906937,False,False
122722514,33.9098343,-117.9085248,False,False
122722569,33.9212108,-117.8569118,False,False
122722608,33.8766282,-117.8471449,False,False
122722798,33.8910218,-117.8531245,False,False
122722832,33.8983738,-117.8654648,False,False
122722835,33.8983709,-117.8663176,False,False
122722836,33.8983555,-117.8671492,False,False
122723012,33.8712926,-117.9375549,False,False
122723024,33.8752917,-117.9375907,False,False
122723026,33.8766158,-117.9376195,False,False
122723028,33.8774477,-117.9376066,False,False
122723031,33.8788431,-117.937599,False,False
122723036,33.8800796,-117.9376465,False,False
122723086,33.8311524,-117.9321711,False,False
122723103,33.8290128,-117.9318397,False,False
122723121,33.9303598,-117.9210063,False,False
122723257,33.8992027,-117.8781027,False,False
122723298,33.8420502,-117.9869471,False,False
122723528,33.8697569,-117.8956662,False,False
122723531,33.8690709,-117.8956589,False,False
122723833,33.901103,-117.898414,False,False
122723842,33.9006981,-117.913692,False,False
122723847,33.9007139,-117.912722,False,False
122723848,33.9007448,-117.9108263,False,False
122723857,33.9010931,-117.8930467,False,False
122723962,33.8396019,-117.972639,False,False
122723983,33.8403172,-117.972549,False,False
122723985,33.8410231,-117.9725604,False,False
122723987,33.8417269,-117.9725709,False,False
122723989,33.8424297,-117.9725687,False,False
122723991,33.8431075,-117.9725792,False,False
122723993,33.843806,-117.9725741,False,False
122723995,33.8445056,-117.9725741,False,False
122724048,33.824561,-117.8978818,False,False
122724050,33.8235351,-117.8975782,False,False
122724097,33.8135448,-118.0177725,False,False
122724107,33.886536,-117.8414096,False,False
122724409,33.8422477,-117.8401754,False,False
122724415,33.8425255,-117.8377154,False,False
122724418,33.8428082,-117.8353617,False,False
122724676,33.8860646,-117.9497216,False,False
122724740,33.8650749,-117.947789,False,False
122724741,33.8643325,-117.947789,False,False
122724742,33.8627756,-117.9477612,False,False
122724743,33.86194,-117.9477715,False,False
122724745,33.8610456,-117.9477663,False,False
122725039,33.9008745,-117.9061069,False,False
122725041,33.9008899,-117.9050274,False,False
122725042,33.9008926,-117.9045285,False,False
122725109,33.8478994,-117.8212616,False,False
122725296,33.9286857,-117.9679515,False,False
122725529,33.8811913,-117.8314514,False,False
122725530,33.8812129,-117.8290685,False,False
122725605,33.8772349,-117.8750527,False,False
122725613,33.8739415,-117.8760575,False,False
122725622,33.8855068,-118.002852,False,False
122725625,33.8851885,-118.001735,False,False
122725650,33.8525814,-117.9019275,False,False
122725652,33.8525019,-117.8988559,False,False
122725658,33.8525063,-117.8979905,False,False
122725663,33.8523536,-117.8979881,False,False
122725666,33.8523425,-117.8962456,False,False
122725689,33.9058962,-117.9803029,False,False
122725751,33.8138528,-117.9475186,False,False
122725756,33.8131129,-117.9475132,False,False
122725758,33.812373,-117.9475159,False,False
122725761,33.8120888,-117.9475124,False,False
122725766,33.810547,-117.9470589,False,False
122725778,33.8833072,-117.8565094,False,False
122725780,33.8314758,-117.9476225,False,False
122725783,33.8304732,-117.9476297,False,False
122726592,33.9347811,-117.9147216,False,False
122726595,33.9350554,-117.9221711,False,False
122726601,33.9350789,-117.9195312,False,False
122726644,33.8083841,-117.9451264,False,False
122726873,33.8752596,-117.8695642,False,False
122726876,33.8757095,-117.8717712,False,False
122726891,33.8545633,-117.9953899,False,False
122727021,33.8066811,-117.9932479,False,False
122727034,33.8069811,-117.99109,False,False
122727037,33.8069892,-117.989992,False,False
122727176,33.8207435,-117.8412994,False,False
122727183,33.8214482,-117.8412403,False,False
122727193,33.8200134,-117.841553,False,False
122727202,33.8158207,-117.841562,False,False
122727207,33.8163404,-117.8415637,False,False
122727390,33.9285973,-117.9161544,False,False
122727411,33.8172291,-117.8370914,False,False
122727413,33.8185479,-117.8371197,False,False
122727485,33.8512164,-117.8572568,True,False
122727528,33.88201,-117.863111,False,False
122727567,33.8950525,-117.8637109,False,False
122727571,33.8989922,-117.8637606,False,False
122727578,33.9003759,-117.8637704,True,False
122727588,33.9037431,-117.863829,True,False
122727591,33.9049228,-117.8638299,False,False
122727610,33.9195498,-117.863858,False,False
122727613,33.9213357,-117.8638746,False,False
122727615,33.923084,-117.8639087,True,False
122727649,33.8827981,-117.8290675,False,False
122727652,33.8819957,-117.8290598,False,False
122727851,33.8854754,-117.9009466,False,False
122727887,33.8848574,-117.9150802,False,False
122727892,33.8848856,-117.9127892,False,False
122727900,33.819558,-117.9249353,False,False
122727966,33.8655112,-117.9339099,False,False
122727974,33.8661566,-117.9371843,False,False
122727977,33.8661416,-117.9401062,False,False
122728059,33.8865421,-117.8929074,False,False
122728297,33.920037,-118.0239239,False,False
122728299,33.9200417,-118.0230664,False,False
122728308,33.9217164,-118.0206501,False,False
122728340,33.8552688,-117.9953766,False,False
122728365,33.8979535,-117.8243265,False,False
122728367,33.8971324,-117.8243192,False,False
122728369,33.895993,-117.8243188,False,False
122728383,33.8925473,-117.8243088,False,False
122728386,33.8916573,-117.824313,False,False
122728391,33.8884144,-117.8243251,True,False
122728398,33.8885355,-117.8237476,True,False
122728415,33.9014868,-117.8249595,False,False
122728418,33.8993951,-117.8249309,False,False
122728424,33.8777148,-117.8234259,False,False
122728529,33.8894122,-117.9348264,False,False
122728558,33.9344484,-117.9260958,False,False
122728763,33.8710101,-117.8730453,False,False
122728765,33.8712605,-117.8741523,False,False
122728767,33.8714436,-117.8751523,False,False
122728810,33.8896612,-117.9881268,False,False
122728815,33.8866781,-117.9877573,False,False
122728817,33.8860982,-117.9874106,False,False
122728819,33.884126,-117.9851993,False,False
122729397,33.8105471,-117.9475223,False,False
122729399,33.809776,-117.9475229,False,False
122729400,33.80906,-117.9475215,False,False
122729401,33.8083398,-117.9474918,False,False
122729407,33.8083377,-117.9476681,False,False
122729482,33.8985304,-117.8376778,False,False
122729809,33.9241289,-117.8748381,False,False
122729817,33.8271031,-117.8891969,False,False
122729819,33.8270992,-117.8879576,False,False
122729881,33.8642227,-117.831267,False,False
122730026,33.8354351,-117.986521,False,False
122730033,33.8340912,-117.9856528,False,False
122730112,33.8848357,-117.8445707,False,False
122730114,33.8847749,-117.8449485,False,False
122730186,33.8486316,-117.9918381,False,False
122730210,33.8724577,-117.860946,False,False
122730247,33.8737581,-117.8591768,False,False
122730288,33.8771234,-117.8352401,False,False
122730290,33.8763817,-117.8352111,False,False
122730295,33.8793519,-117.8352768,False,False
122730299,33.8786035,-117.835244,False,False
122730302,33.8778656,-117.8352323,False,False
122730425,33.8414906,-118.0054344,False,False
122730431,33.8423931,-118.0038105,False,False
122730593,33.9117377,-117.9907476,False,False
122730595,33.9121383,-117.9900556,False,False
122730598,33.9136994,-117.9882501,False,False
122730601,33.914041,-117.9874408,False,False
122730609,33.9226445,-117.8753506,False,False
122730628,33.9136631,-117.9818882,False,False
122730665,33.8737978,-117.949706,False,False
122731057,33.8670828,-118.0086937,False,False
122731375,33.925133,-117.8677533,False,False
122731531,33.8241497,-117.9676089,False,False
122731533,33.8241467,-117.9686547,False,False
122731542,33.8238768,-117.9685929,False,False
122731545,33.8238768,-117.9694738,False,False
122731708,33.8454131,-117.9712656,False,False
122731716,33.8519449,-117.9498741,False,False
122731718,33.851616,-117.9499149,False,False
122731746,33.8517272,-117.9510898,False,False
122731816,33.8793059,-117.9412331,False,False
122731859,33.870275,-117.934968,False,False
122731924,33.9239395,-118.0069255,False,False
122732163,33.927984,-117.8971596,False,False
122732221,33.8931765,-118.0029169,False,False
122732228,33.8987262,-117.8562876,False,False
122732235,33.8987272,-117.8564061,False,False
122732250,33.8699832,-117.9802813,False,False
122732255,33.8684164,-117.9802722,False,False
122732472,33.8300966,-117.8699915,False,False
122732580,33.8403716,-117.8813958,False,False
122732846,33.8980669,-117.9996623,False,False
122732849,33.8978347,-117.9989329,False,False
122732852,33.8974642,-117.9980978,False,False
122732867,33.8969083,-117.9914442,False,False
122732868,33.8963239,-117.9901741,False,False
122732911,33.9049509,-117.8568062,False,False
122732929,33.9086213,-117.8458405,False,False
122732932,33.9079135,-117.8457726,False,False
122732993,33.8340274,-117.9886984,False,False
122732996,33.8354344,-117.9887174,False,False
122733148,33.8982135,-117.9847562,False,False
122733456,33.9279975,-117.920256,False,False
122733459,33.9274335,-117.9202989,False,False
122733461,33.9268831,-117.9202919,False,False
122733462,33.9263332,-117.9202858,False,False
122733464,33.9257701,-117.9202777,False,False
122733473,33.908289,-117.8413078,False,False
122733475,33.9083446,-117.8406602,False,False
122733480,33.9083655,-117.8395493,False,False
122733489,33.9084171,-117.8377163,False,False
122733501,33.8931722,-117.8334702,False,False
122733507,33.8920176,-117.8334607,False,False
122733510,33.8898499,-117.8334428,False,False
122733528,33.8859412,-117.8333899,False,False
122733536,33.8415079,-118.0038072,False,False
122733554,33.8334486,-118.0150519,False,False
122733560,33.8323018,-118.0150439,False,False
122733564,33.8961608,-117.9452205,False,False
122733576,33.8955998,-117.9499847,False,False
122733600,33.8898819,-117.8642343,False,False
122733604,33.8898506,-117.8653497,False,False
122733641,33.8367062,-117.8822725,False,False
122733643,33.8359817,-117.8822829,False,False
122733645,33.8348841,-117.8822986,False,False
122733688,33.8839527,-117.8389573,False,False
122733759,33.8419526,-117.9926496,False,False
122733807,33.810878,-117.8270566,False,False
122733830,33.8111845,-117.8453456,False,False
122733832,33.8111999,-117.8418795,False,False
122733841,33.8112395,-117.8233908,False,False
122733904,33.8144171,-117.9676451,False,False
122733906,33.8144378,-117.9667521,False,False
122733909,33.8144439,-117.9657482,False,False
122733911,33.8143053,-117.9627918,False,False
122733912,33.8143009,-117.9618132,False,False
122733913,33.8143316,-117.9608178,False,False
122734307,33.8093845,-117.9549706,False,False
122734319,33.8093931,-117.9578551,False,False
122734340,33.8479201,-117.9918281,False,False
122734697,33.8277598,-117.9820753,False,False
122734705,33.8278125,-117.9777083,False,False
122734721,33.867942,-117.9630978,False,False
122734953,33.9057118,-117.8331661,False,False
122734955,33.9048096,-117.8331541,False,False
122734958,33.9038914,-117.8331513,False,False
122734962,33.9029825,-117.8331481,False,False
122735123,33.8299982,-117.9107308,False,False
122735129,33.8233832,-117.908754,False,False
122735131,33.8227368,-117.9085224,False,False
122735133,33.8220865,-117.9082894,False,False
122735136,33.8214367,-117.9080565,False,False
122735137,33.8210658,-117.9079236,False,False
122735164,33.8252278,-117.9091508,False,False
122735166,33.8234377,-117.9085558,False,False
122735343,33.8058701,-117.9840817,False,False
122735436,33.921449,-117.9974539,False,False
122735453,33.9258896,-117.9978922,False,False
122735536,33.8991794,-117.9549755,False,False
122735739,33.8347583,-117.9002849,False,False
122735741,33.8355529,-117.8968346,False,False
122735743,33.8361888,-117.894101,False,False
122735745,33.8367051,-117.8914558,False,False
122736136,33.851184,-117.9919281,False,False
122736369,33.8984768,-117.9610679,False,False
122736371,33.8990451,-117.960897,False,False
122736404,33.8966943,-117.9617812,False,False
122736410,33.8971149,-117.9615941,False,False
122736724,33.8086903,-118.024971,False,False
122736728,33.8077239,-118.0199931,False,False
122736731,33.807705,-118.0194422,False,False
122736739,33.8082804,-118.0194529,False,False
122736743,33.8082769,-118.0188937,False,False
122736751,33.8073754,-118.0154932,False,False
122736754,33.8073843,-118.0146523,False,False
